ID or #		Start	End	Type	Contig
gene-YBL106C		10847	13879	complete	tig00000014:12194-15226
rna-NM_001178346.2		10847	13879	complete	tig00000014:12194-15226
exon-NM_001178346.2-1		10847	13879	complete	tig00000014:12194-15226
cds-NP_009444.2		10847	13879	complete	tig00000014:12194-15226
gene-YBL105C		14241	17696	complete	tig00000014:15588-19043
rna-NM_001178345.2		14241	17696	complete	tig00000014:15588-19043
exon-NM_001178345.2-1		14241	17696	complete	tig00000014:15588-19043
cds-NP_009445.2		14241	17696	complete	tig00000014:15588-19043
gene-YBL104C		18177	21293	complete	tig00000014:19524-22640
rna-NM_001178344.1		18177	21293	complete	tig00000014:19524-22640
exon-NM_001178344.1-1		18177	21293	complete	tig00000014:19524-22640
cds-NP_009446.2		18177	21293	complete	tig00000014:19524-22640
gene-YBL103C		22076	23536	complete	tig00000014:23423-24883
rna-NM_001178343.1		22076	23536	complete	tig00000014:23423-24883
exon-NM_001178343.1-1		22076	23536	complete	tig00000014:23423-24883
cds-NP_009447.1		22076	23536	complete	tig00000014:23423-24883
gene-YBL102W		24098	24745	complete	tig00000014:25445-26092
rna-NM_001178342.1		24098	24745	complete	tig00000014:25445-26092
exon-NM_001178342.1-1		24098	24745	complete	tig00000014:25445-26092
cds-NP_009448.1		24098	24745	complete	tig00000014:25445-26092
gene-YBL101C		24946	28299	complete	tig00000014:26293-29646
rna-NM_001178341.1		24946	28299	complete	tig00000014:26293-29646
exon-NM_001178341.1-1		24946	28299	complete	tig00000014:26293-29646
cds-NP_009449.1		24946	28299	complete	tig00000014:26293-29646
gene-YBL100W-C		28427	28546	complete	tig00000014:29774-29893
rna-NM_001184585.1		28427	28546	complete	tig00000014:29774-29893
exon-NM_001184585.1-1		28427	28546	complete	tig00000014:29774-29893
cds-NP_878043.1		28427	28546	complete	tig00000014:29774-29893
id-NC_001134.8:28942..29160		28942	29160	complete	tig00000014:30289-30507
id-NC_001134.8:29644..35602		29644	35602	complete	tig00000014:30991-36949
id-NC_001134.8:29644..29975		29644	29975	complete	tig00000014:30991-31322
gene-YBL100W-B		29935	35248	complete	tig00000014:31282-36595
rna-NM_001180050.2		29935	35248	complete	tig00000014:31282-36595
exon-NM_001180050.2-1		29935	35248	complete	tig00000014:31282-36595
cds-NP_009450.1		29935	31227	complete	tig00000014:31282-32574
cds-NP_009450.1		31229	35248	complete	tig00000014:32576-36595
gene-YBL100W-A		29935	31251	complete	tig00000014:31282-32598
rna-NM_001180049.1		29935	31251	complete	tig00000014:31282-32598
exon-NM_001180049.1-1		29935	31251	complete	tig00000014:31282-32598
cds-NP_009451.1		29935	31251	complete	tig00000014:31282-32598
id-NC_001134.8:35271..35602		35271	35602	complete	tig00000014:36618-36949
id-NC_001134.8:35604..35796		35604	35796	complete	tig00000014:36951-37143
id-NC_001134.8:35851..36221		35851	36221	complete	tig00000014:37198-37568
gene-YNCB0002W		36398	36488	complete	tig00000014:37745-37835
rna-YNCB0002W		36398	36488	complete	tig00000014:37745-37835
exon-YNCB0002W-1		36398	36434	complete	tig00000014:37745-37781
exon-YNCB0002W-2		36453	36488	complete	tig00000014:37800-37835
gene-YBL099W		37053	38690	complete	tig00000014:38400-40037
rna-NM_001178339.2		37053	38690	complete	tig00000014:38400-40037
exon-NM_001178339.2-1		37053	38690	complete	tig00000014:38400-40037
cds-NP_009453.2		37053	38690	complete	tig00000014:38400-40037
gene-YBL098W		39145	40527	complete	tig00000014:40492-41874
rna-NM_001178338.1		39145	40527	complete	tig00000014:40492-41874
exon-NM_001178338.1-1		39145	40527	complete	tig00000014:40492-41874
cds-NP_009454.1		39145	40527	complete	tig00000014:40492-41874
gene-YBL097W		40831	43095	complete	tig00000014:42178-44442
rna-NM_001178337.2		40831	43095	complete	tig00000014:42178-44442
exon-NM_001178337.2-1		40831	43095	complete	tig00000014:42178-44442
cds-NP_009455.3		40831	43095	complete	tig00000014:42178-44442
gene-YBL095W		43277	44089	complete	tig00000014:44624-45436
rna-NM_001178335.1		43277	44089	complete	tig00000014:44624-45436
exon-NM_001178335.1-1		43277	44089	complete	tig00000014:44624-45436
cds-NP_009457.1		43277	44089	complete	tig00000014:44624-45436
gene-YBL093C		44256	44918	complete	tig00000014:45603-46265
rna-NM_001178333.1		44256	44918	complete	tig00000014:45603-46265
exon-NM_001178333.1-1		44256	44918	complete	tig00000014:45603-46265
cds-NP_009459.1		44256	44918	complete	tig00000014:45603-46265
gene-YBL092W		45978	46370	complete	tig00000014:47325-47717
rna-NM_001178332.1		45978	46370	complete	tig00000014:47325-47717
exon-NM_001178332.1-1		45978	46370	complete	tig00000014:47325-47717
cds-NP_009460.1		45978	46370	complete	tig00000014:47325-47717
gene-YBL091C-A		46565	47180	complete	tig00000014:47912-48527
rna-NM_001184321.1		46565	47180	complete	tig00000014:47912-48527
exon-NM_001184321.1-1		47147	47180	complete	tig00000014:48494-48527
exon-NM_001184321.1-2		46565	47058	complete	tig00000014:47912-48405
cds-NP_009461.2		47147	47180	complete	tig00000014:48494-48527
cds-NP_009461.2		46565	47058	complete	tig00000014:47912-48405
gene-YBL091C		47363	48628	complete	tig00000014:48710-49975
rna-NM_001178331.2		47363	48628	complete	tig00000014:48710-49975
exon-NM_001178331.2-1		47363	48628	complete	tig00000014:48710-49975
cds-NP_009462.2		47363	48628	complete	tig00000014:48710-49975
gene-YBL090W		48825	49358	complete	tig00000014:50172-50705
rna-NM_001178330.1		48825	49358	complete	tig00000014:50172-50705
exon-NM_001178330.1-1		48825	49358	complete	tig00000014:50172-50705
cds-NP_009463.1		48825	49358	complete	tig00000014:50172-50705
gene-YBL089W		49574	50953	complete	tig00000014:50921-52300
rna-NM_001178329.1		49574	50953	complete	tig00000014:50921-52300
exon-NM_001178329.1-1		49574	50953	complete	tig00000014:50921-52300
cds-NP_009464.2		49574	50953	complete	tig00000014:50921-52300
gene-YBL088C		51019	59382	complete	tig00000014:52366-60729
rna-NM_001178328.2		51019	59382	complete	tig00000014:52366-60729
exon-NM_001178328.2-1		51019	59382	complete	tig00000014:52366-60729
cds-NP_009465.2		51019	59382	complete	tig00000014:52366-60729
gene-YBL087C		59822	60739	complete	tig00000014:61169-62086
rna-NM_001178327.1		59822	60739	complete	tig00000014:61169-62086
exon-NM_001178327.1-1		60698	60739	complete	tig00000014:62045-62086
exon-NM_001178327.1-2		59822	60193	complete	tig00000014:61169-61540
cds-NP_009466.1		60698	60739	complete	tig00000014:62045-62086
cds-NP_009466.1		59822	60193	complete	tig00000014:61169-61540
gene-YBL086C		61202	62602	complete	tig00000014:62549-63949
rna-NM_001178326.1		61202	62602	complete	tig00000014:62549-63949
exon-NM_001178326.1-1		61202	62602	complete	tig00000014:62549-63949
cds-NP_009467.1		61202	62602	complete	tig00000014:62549-63949
id-NC_001134.8:63259..63381		63259	63381	complete	tig00000014:64606-64728
gene-YBL085W		63876	66818	complete	tig00000014:65223-68165
rna-NM_001178325.1		63876	66818	complete	tig00000014:65223-68165
exon-NM_001178325.1-1		63876	66818	complete	tig00000014:65223-68165
cds-NP_009468.1		63876	66818	complete	tig00000014:65223-68165
gene-YBL084C		67169	69445	complete	tig00000014:68516-70792
rna-NM_001178324.2		67169	69445	complete	tig00000014:68516-70792
exon-NM_001178324.2-1		67169	69445	complete	tig00000014:68516-70792
cds-NP_009469.2		67169	69445	complete	tig00000014:68516-70792
gene-YBL082C		69751	71127	complete	tig00000014:71098-72474
rna-NM_001178322.1		69751	71127	complete	tig00000014:71098-72474
exon-NM_001178322.1-1		69751	71127	complete	tig00000014:71098-72474
cds-NP_009471.1		69751	71127	complete	tig00000014:71098-72474
gene-YBL081W		71866	72972	complete	tig00000014:73213-74319
rna-NM_001178321.1		71866	72972	complete	tig00000014:73213-74319
exon-NM_001178321.1-1		71866	72972	complete	tig00000014:73213-74319
cds-NP_009472.1		71866	72972	complete	tig00000014:73213-74319
gene-YBL080C		73070	74695	complete	tig00000014:74417-76042
rna-NM_001178320.2		73070	74695	complete	tig00000014:74417-76042
exon-NM_001178320.2-1		73070	74695	complete	tig00000014:74417-76042
cds-NP_009473.2		73070	74695	complete	tig00000014:74417-76042
gene-YBL079W		75259	79767	complete	tig00000014:76606-81114
rna-NM_001178319.1		75259	79767	complete	tig00000014:76606-81114
exon-NM_001178319.1-1		75259	79767	complete	tig00000014:76606-81114
cds-NP_009474.1		75259	79767	complete	tig00000014:76606-81114
gene-YBL078C		80378	80731	complete	tig00000014:81725-82078
rna-NM_001178318.1		80378	80731	complete	tig00000014:81725-82078
exon-NM_001178318.1-1		80378	80731	complete	tig00000014:81725-82078
cds-NP_009475.1		80378	80731	complete	tig00000014:81725-82078
gene-YBL076C		81043	84261	complete	tig00000014:82390-85608
rna-NM_001178316.1		81043	84261	complete	tig00000014:82390-85608
exon-NM_001178316.1-1		81043	84261	complete	tig00000014:82390-85608
cds-NP_009477.1		81043	84261	complete	tig00000014:82390-85608
gene-YBL075C		84499	86448	complete	tig00000014:85846-87795
rna-NM_001178315.1		84499	86448	complete	tig00000014:85846-87795
exon-NM_001178315.1-1		84499	86448	complete	tig00000014:85846-87795
cds-NP_009478.1		84499	86448	complete	tig00000014:85846-87795
gene-YBL074C		86722	87789	complete	tig00000014:88069-89136
rna-NM_001178314.1		86722	87789	complete	tig00000014:88069-89136
exon-NM_001178314.1-1		86722	87789	complete	tig00000014:88069-89136
cds-NP_009479.1		86722	87789	complete	tig00000014:88069-89136
gene-YNCB0003W		88190	88277	complete	tig00000014:89537-89624
rna-NR_132151.1		88190	88277	complete	tig00000014:89537-89624
exon-NR_132151.1-1		88190	88277	complete	tig00000014:89537-89624
gene-YBL072C		88523	89125	complete	tig00000014:89870-90472
rna-NM_001178312.1		88523	89125	complete	tig00000014:89870-90472
exon-NM_001178312.1-1		88523	89125	complete	tig00000014:89870-90472
cds-NP_009481.1		88523	89125	complete	tig00000014:89870-90472
gene-YBL071C-B		89458	89556	complete	tig00000014:90805-90903
rna-NM_001184584.1		89458	89556	complete	tig00000014:90805-90903
exon-NM_001184584.1-1		89458	89556	complete	tig00000014:90805-90903
cds-NP_878044.1		89458	89556	complete	tig00000014:90805-90903
gene-YBL071W-A		89978	90226	complete	tig00000014:91325-91573
rna-NM_001184454.1		89978	90226	complete	tig00000014:91325-91573
exon-NM_001184454.1-1		89978	90226	complete	tig00000014:91325-91573
cds-NP_660100.1		89978	90226	complete	tig00000014:91325-91573
gene-YBL071C		90223	90531	complete	tig00000014:91570-91878
rna-NM_001346794.1		90223	90531	complete	tig00000014:91570-91878
exon-NM_001346794.1-1		90223	90531	complete	tig00000014:91570-91878
cds-NP_001333723.1		90223	90531	complete	tig00000014:91570-91878
gene-YBL069W		90741	92030	complete	tig00000014:92088-93377
rna-NM_001178309.1		90741	92030	complete	tig00000014:92088-93377
exon-NM_001178309.1-1		90741	92030	complete	tig00000014:92088-93377
cds-NP_009484.2		90741	92030	complete	tig00000014:92088-93377
gene-YBL068W		92414	93394	complete	tig00000014:93761-94741
rna-NM_001178308.2		92414	93394	complete	tig00000014:93761-94741
exon-NM_001178308.2-1		92414	93394	complete	tig00000014:93761-94741
cds-NP_009485.3		92414	93394	complete	tig00000014:93761-94741
id-NC_001134.8:93435..93519		93435	93519	complete	tig00000014:94782-94866
gene-YBL067C		93639	95882	complete	tig00000014:94986-97229
rna-NM_001178307.2		93639	95882	complete	tig00000014:94986-97229
exon-NM_001178307.2-1		93639	95882	complete	tig00000014:94986-97229
cds-NP_009486.3		93639	95882	complete	tig00000014:94986-97229
gene-YBL066C		96669	100115	complete	tig00000014:98016-101462
rna-NM_001178306.1		96669	100115	complete	tig00000014:98016-101462
exon-NM_001178306.1-1		96669	100115	complete	tig00000014:98016-101462
cds-NP_009487.2		96669	100115	complete	tig00000014:98016-101462
gene-YBL064C		100371	101156	complete	tig00000014:101718-102503
rna-NM_001178304.1		100371	101156	complete	tig00000014:101718-102503
exon-NM_001178304.1-1		100371	101156	complete	tig00000014:101718-102503
cds-NP_009489.1		100371	101156	complete	tig00000014:101718-102503
gene-YBL063W		101886	105221	complete	tig00000014:103233-106568
rna-NM_001178303.1		101886	105221	complete	tig00000014:103233-106568
exon-NM_001178303.1-1		101886	105221	complete	tig00000014:103233-106568
cds-NP_009490.1		101886	105221	complete	tig00000014:103233-106568
gene-YBL061C		105316	107406	complete	tig00000014:106663-108753
rna-NM_001178301.1		105316	107406	complete	tig00000014:106663-108753
exon-NM_001178301.1-1		105316	107406	complete	tig00000014:106663-108753
cds-NP_009492.1		105316	107406	complete	tig00000014:106663-108753
gene-YBL060W		107932	109995	complete	tig00000014:109279-111342
rna-NM_001178300.1		107932	109995	complete	tig00000014:109279-111342
exon-NM_001178300.1-1		107932	109995	complete	tig00000014:109279-111342
cds-NP_009493.1		107932	109995	complete	tig00000014:109279-111342
gene-YBL059C-A		110125	110539	complete	tig00000014:111472-111886
rna-NM_001184440.1		110125	110539	complete	tig00000014:111472-111886
exon-NM_001184440.1-1		110506	110539	complete	tig00000014:111853-111886
exon-NM_001184440.1-2		110125	110420	complete	tig00000014:111472-111767
cds-NP_031358.1		110506	110539	complete	tig00000014:111853-111886
cds-NP_031358.1		110125	110420	complete	tig00000014:111472-111767
gene-YBL059W		110594	111244	complete	tig00000014:111941-112591
rna-NM_001178299.1		110594	111244	complete	tig00000014:111941-112591
exon-NM_001178299.1-1		110594	110879	complete	tig00000014:111941-112226
exon-NM_001178299.1-2		110949	111244	complete	tig00000014:112296-112591
cds-NP_009494.1		110594	110879	complete	tig00000014:111941-112226
cds-NP_009494.1		110949	111244	complete	tig00000014:112296-112591
gene-YBL058W		111437	112708	complete	tig00000014:112784-114055
rna-NM_001178298.1		111437	112708	complete	tig00000014:112784-114055
exon-NM_001178298.1-1		111437	112708	complete	tig00000014:112784-114055
cds-NP_009495.1		111437	112708	complete	tig00000014:112784-114055
gene-YBL057C		112801	113427	complete	tig00000014:114148-114774
rna-NM_001178297.2		112801	113427	complete	tig00000014:114148-114774
exon-NM_001178297.2-1		112801	113427	complete	tig00000014:114148-114774
cds-NP_009496.2		112801	113427	complete	tig00000014:114148-114774
gene-YBL056W		113762	115168	complete	tig00000014:115109-116515
rna-NM_001178296.2		113762	115168	complete	tig00000014:115109-116515
exon-NM_001178296.2-1		113762	115168	complete	tig00000014:115109-116515
cds-NP_009497.2		113762	115168	complete	tig00000014:115109-116515
gene-YBL055C		115573	116829	complete	tig00000014:116920-118176
rna-NM_001178295.1		115573	116829	complete	tig00000014:116920-118176
exon-NM_001178295.1-1		115573	116829	complete	tig00000014:116920-118176
cds-NP_009498.1		115573	116829	complete	tig00000014:116920-118176
gene-YBL054W		117589	119166	complete	tig00000014:118936-120513
rna-NM_001178294.1		117589	119166	complete	tig00000014:118936-120513
exon-NM_001178294.1-1		117589	119166	complete	tig00000014:118936-120513
cds-NP_009499.1		117589	119166	complete	tig00000014:118936-120513
gene-YBL052C		119379	121874	complete	tig00000014:120726-123221
rna-NM_001178292.1		119379	121874	complete	tig00000014:120726-123221
exon-NM_001178292.1-1		119379	121874	complete	tig00000014:120726-123221
cds-NP_009501.1		119379	121874	complete	tig00000014:120726-123221
gene-YBL051C		122753	124759	complete	tig00000014:124100-126106
rna-NM_001178291.1		122753	124759	complete	tig00000014:124100-126106
exon-NM_001178291.1-1		122753	124759	complete	tig00000014:124100-126106
cds-NP_009502.1		122753	124759	complete	tig00000014:124100-126106
gene-YBL050W		125125	126119	complete	tig00000014:126472-127466
rna-NM_001178290.1		125125	126119	complete	tig00000014:126472-127466
exon-NM_001178290.1-1		125125	125154	complete	tig00000014:126472-126501
exon-NM_001178290.1-2		125271	126119	complete	tig00000014:126618-127466
cds-NP_009503.1		125125	125154	complete	tig00000014:126472-126501
cds-NP_009503.1		125271	126119	complete	tig00000014:126618-127466
gene-YBL049W		126828	127244	complete	tig00000014:128175-128591
rna-NM_001178289.1		126828	127244	complete	tig00000014:128175-128591
exon-NM_001178289.1-1		126828	127244	complete	tig00000014:128175-128591
cds-NP_009504.1		126828	127244	complete	tig00000014:128175-128591
gene-YBL048W		127299	127610	complete	tig00000014:128646-128957
rna-NM_001348869.1		127299	127610	complete	tig00000014:128646-128957
exon-NM_001348869.1-1		127299	127610	complete	tig00000014:128646-128957
cds-NP_001335744.1		127299	127610	complete	tig00000014:128646-128957
gene-YBL047C		127895	132040	complete	tig00000014:129242-133387
rna-NM_001178287.1		127895	132040	complete	tig00000014:129242-133387
exon-NM_001178287.1-1		127895	132040	complete	tig00000014:129242-133387
cds-NP_009506.1		127895	132040	complete	tig00000014:129242-133387
gene-YBL046W		132424	133749	complete	tig00000014:133771-135096
rna-NM_001178286.1		132424	133749	complete	tig00000014:133771-135096
exon-NM_001178286.1-1		132424	133749	complete	tig00000014:133771-135096
cds-NP_009507.1		132424	133749	complete	tig00000014:133771-135096
gene-YBL045C		134143	135516	complete	tig00000014:135490-136863
